channel_name,Title,Video_id,Published_date,Month,Views,Likes,Comments,Duration
Koa Rothman,SCORING FIRING WAVES ON A SURFING BOAT TRIP,bnsfwziw5fo,2024-07-01 21:23:56+00:00,Jul,9004,289,9,0 days 00:00:59
Koa Rothman,"WHAT SURF TRIPS ARE ACTUALLY LIKE! LOCALS, CROWDS, BARRELS, SUNBURN",3WMcN_Tw-WM,2024-06-26 21:01:09+00:00,Jun,75790,1925,132,0 days 00:16:35
Koa Rothman,WE FOUND THE CRAZIEST BARREL IN BALI,iXyKmGJ1ZFw,2024-06-25 22:52:59+00:00,Jun,10921,555,41,0 days 00:00:51
Koa Rothman,SURFER ATTACKED BY SEA SNAKES 🐍,JInaXMpOsAw,2024-06-25 22:47:54+00:00,Jun,6643,299,21,0 days 00:00:59
Koa Rothman,This looks DANGEROUS 😱,Zs9AoE1-hO4,2024-06-23 13:00:34+00:00,Jun,11605,668,28,0 days 00:00:08
Koa Rothman,THE BEST DAY OF SURFING EVER?,WufzgiUaU7g,2024-06-22 13:00:36+00:00,Jun,10014,427,15,0 days 00:00:34
Koa Rothman,I FOUND THE BEST WAVE IN INDONESIA,-dI8By_kCRs,2024-06-21 18:06:59+00:00,Jun,11618,502,20,0 days 00:00:47
Koa Rothman,"THE ""NEW"" SURF INDUSTRY AND MY NEW SPONSOR!",W_xV_N7zV4Q,2024-06-20 21:00:16+00:00,Jun,63475,1824,463,0 days 00:09:48
Koa Rothman,Wave So Good Had Him Like.. 🤷🏻‍♂️,fMrkbg97YAs,2024-06-19 18:35:22+00:00,Jun,17080,888,17,0 days 00:00:20
Koa Rothman,POV Surfing a Perfect Wave in Bali,D2ZFUNAFtd4,2024-06-18 20:39:38+00:00,Jun,6839,398,18,0 days 00:00:31
Koa Rothman,This Wave Though.. 😱,UNLFdlycmn8,2024-06-18 00:03:36+00:00,Jun,7523,375,14,0 days 00:00:14
Koa Rothman,2 SURFERS 2 PERFECT WAVES 😍,uvTVaYmNKos,2024-06-17 23:12:49+00:00,Jun,11106,431,12,0 days 00:00:23
Koa Rothman,LOOK HOW GOOD THIS WAVE IS,8hTrkGHcN6c,2024-06-17 23:10:03+00:00,Jun,17354,836,26,0 days 00:00:42
Koa Rothman,BIGGEST SWELL YET! CRAZY BARRELS NO CROWD! INDONESIA,1nSm8cONQik,2024-06-16 21:00:00+00:00,Jun,84072,2522,173,0 days 00:18:39
Koa Rothman,SURFER SENDS 50ft+ WAVE,NdoBgRl9Pvc,2024-06-14 23:29:54+00:00,Jun,6892,347,23,0 days 00:00:14
Koa Rothman,YOUR SIGN TO TAKE THE SUMMER TRIP ✈️🏝️,fh9XvaxbAnk,2024-06-14 00:07:05+00:00,Jun,9852,348,10,0 days 00:00:59
Koa Rothman,THE REALITY OF TRAVELING AS A SURFER,C79K7qzQ9W0,2024-06-12 19:49:41+00:00,Jun,14811,501,22,0 days 00:00:59
Koa Rothman,Trying To Surf Before My Flight Leaves ✈️,u6SU-4GR5Ek,2024-06-12 01:43:22+00:00,Jun,13535,601,17,0 days 00:00:59
Koa Rothman,WE FOUND THE CRAZIEST WAVE IN INDONESIA!,_t0SjXFg1bY,2024-06-10 21:05:06+00:00,Jun,127392,2237,315,0 days 00:17:39
Koa Rothman,This was TOUGH 💪🏼,sKmsNT_kLDw,2024-06-10 20:29:09+00:00,Jun,11881,649,20,0 days 00:00:08
Koa Rothman,This Is The DREAM Wave,AKTB5XuCHfQ,2024-06-10 20:26:30+00:00,Jun,20406,1139,34,0 days 00:00:17
Koa Rothman,Surfing Perfectly Small Waves in Australia,efHmdrX2bRs,2024-06-08 15:55:35+00:00,Jun,14218,479,22,0 days 00:00:16
Koa Rothman,Weirdest Walk to a Surf Spot in Indonesia,NSCIdsLgoWU,2024-06-07 18:16:16+00:00,Jun,14040,447,10,0 days 00:01:01
Koa Rothman,THIS SURF SPOT IS UNREAL,DWe8gUCYWQA,2024-06-05 22:42:21+00:00,Jun,16754,781,27,0 days 00:00:22
Koa Rothman,Professional Surfers Paddle Out To Pipeline & Backdoor,enjDIWqgiG4,2024-06-05 21:58:56+00:00,Jun,18941,607,8,0 days 00:00:36
Koa Rothman,Surfers Question New Format For Contest,ANLdl6Wgqu8,2024-06-03 15:57:59+00:00,Jun,18926,635,52,0 days 00:01:01
Koa Rothman,SURFING THE PIPE MASTERS,ura40kU2sis,2024-06-03 13:55:33+00:00,Jun,8661,265,7,0 days 00:01:01
Koa Rothman,CHASING PERFECT WAVES ACROSS INDONESIA! ADVENTURE OF A LIFETIME!,S_hGq1EsFg4,2024-05-31 23:24:32+00:00,May,92013,1771,159,0 days 00:19:06
Koa Rothman,SURFING THE BIGGEST CONTEST OF THE YEAR,2HRw-D-GSkM,2024-05-29 16:15:54+00:00,May,6920,311,6,0 days 00:01:00
Koa Rothman,SURFING WITH SHARKS IN AUSTRALIA 🦈,FO65r04aqM4,2024-05-28 16:45:45+00:00,May,48170,1496,61,0 days 00:00:52
Koa Rothman,These Kangaroos are SAVAGES,N4-2HHuH4Uc,2024-05-28 16:41:23+00:00,May,3640,182,10,0 days 00:00:37
Koa Rothman,THIS WAVE TOOK ME OUT ☠️,khOV-JZHnxI,2024-05-28 15:26:02+00:00,May,45622,1586,35,0 days 00:00:20
Koa Rothman,This Wave Got Me Good 🤮,Btbsu_p7O1c,2024-05-26 14:25:16+00:00,May,28166,858,13,0 days 00:00:32
Koa Rothman,What Big Wave Surfing Is Like,mCzy_HAWTzs,2024-05-24 14:24:09+00:00,May,8582,504,24,0 days 00:00:51
Koa Rothman,GIANT GREEN SPIDER FOUND IN MEXICO,E86IWRfSJiU,2024-05-24 14:20:26+00:00,May,4115,132,6,0 days 00:00:28
Koa Rothman,PUMPING SURF IN AUSTRALIA WITH PARKO AND DINGO!,y2UODa5aPFM,2024-05-22 21:38:37+00:00,May,114489,1690,190,0 days 00:16:13
Koa Rothman,JET SKIS TAKE FLIGHT 🚀,NX7kU7AJKlc,2024-05-21 10:21:54+00:00,May,11812,287,12,0 days 00:00:08
Koa Rothman,Surfing a Perfect Point Break In Mexico,IZcdAuHvVD8,2024-05-20 20:18:03+00:00,May,16099,722,19,0 days 00:00:38
Koa Rothman,WORST CASE SCENARIO SURFING BIG WAVES,geY9D0kjH9s,2024-05-19 04:00:32+00:00,May,14179,595,20,0 days 00:00:48
Koa Rothman,HE SURVIVED RIDING A 50ft WAVE,vL4tiGMPxdY,2024-05-18 04:00:36+00:00,May,9636,552,25,0 days 00:00:14
Koa Rothman,HE SENT IT ON THIS WAVE TOO HARD,pB0n8XaYL70,2024-05-17 04:00:27+00:00,May,18423,562,29,0 days 00:00:13
Koa Rothman,GIANT WAVE LANDS ON SURFERS HEAD,BKxlt_xpplo,2024-05-16 04:00:08+00:00,May,11331,480,25,0 days 00:00:18
Koa Rothman,TANDEM SURFING WAIKIKI BEACH! BEST PLACE TO LEARN HOW TO SURF!,ogW9iQuWzNA,2024-05-15 22:37:00+00:00,May,159038,2338,296,0 days 00:17:28
Koa Rothman,The Perfect Surfing Day at Teahupo'o In Tahiti,CIjf-qfg5rU,2024-05-15 04:00:10+00:00,May,10562,497,10,0 days 00:00:59
Koa Rothman,How Ice Baths Changed My Life,vFfGmmsjrCQ,2024-05-14 09:24:21+00:00,May,7320,327,16,0 days 00:01:01
Koa Rothman,What Happens When You Fall Surfing,ksT_W_wSM9A,2024-05-13 10:41:26+00:00,May,3284,261,10,0 days 00:00:29
Koa Rothman,SURFER FULL SENDS INTO 50ft OUTER REEF ROGUE WAVE,8z-SlgMD1pI,2024-05-12 21:16:09+00:00,May,11060,687,36,0 days 00:00:38
Koa Rothman,OH NO 😬,i1fX3WOj3tk,2024-05-11 13:26:13+00:00,May,9649,584,45,0 days 00:00:09
Koa Rothman,FULL NATURAL DISASTER STRIKES TAHITI FLOODING HOUSES AND CARS DRAGGED INTO THE OCEAN,8vwzKFNgvxA,2024-05-10 10:58:45+00:00,May,10324,269,18,0 days 00:00:53
Koa Rothman,Surfing Against Ivan Florence in a Contest,gzM24NZsW4Q,2024-05-10 10:44:59+00:00,May,13027,521,17,0 days 00:00:40
Koa Rothman,I CANNOT BELIEVE I MADE THIS WAVE,OH73sun7T34,2024-05-08 16:05:50+00:00,May,20112,970,41,0 days 00:00:19
Koa Rothman,THIS IS NOT OKAY 😱,Os9AGTDI9hQ,2024-05-08 16:02:23+00:00,May,12792,608,67,0 days 00:00:05
Koa Rothman,BATTLING JOHN FLORENCE & ELI OLSON IN LATE SEASON SURF!,SLAcbeCBxaQ,2024-05-06 23:59:26+00:00,May,99710,2003,308,0 days 00:19:37
Koa Rothman,SURFERS CATCH 30ft+ WAVE AT THE SAME TIME,2T-KmpGLQEE,2024-05-06 15:54:12+00:00,May,11092,435,12,0 days 00:00:12
Koa Rothman,2 SURFERS TAKE SCARY WAVE TOGETHER,5GX1wT1wdKc,2024-05-06 15:49:40+00:00,May,10539,364,6,0 days 00:00:12
Koa Rothman,SURFING GIANT PIPELINE,vU6i4VT3nRA,2024-05-06 15:48:06+00:00,May,35109,1789,36,0 days 00:00:15
Koa Rothman,The BEST TIME To VISIT HAWAII 🏝️,5vwqWAKdpdo,2024-05-03 20:30:54+00:00,May,21737,982,40,0 days 00:00:58
Koa Rothman,Would you wear a helmet surfing?,Xk_V5yyQ8dQ,2024-05-02 22:45:51+00:00,May,15481,415,60,0 days 00:00:51
Koa Rothman,We Tried To Sneak Past Jamie O’ Brien 😅,bUnCm0oXo2o,2024-05-01 17:58:43+00:00,May,42260,1439,36,0 days 00:00:58
Koa Rothman,SURFING CAUGHT IN SLOW MOTION,Y_-QzrTdjmo,2024-04-30 20:21:28+00:00,Apr,11206,630,16,0 days 00:00:26
Koa Rothman,THIS WAS SKETCHY 💀,lYJ2LW9_y3I,2024-04-29 16:59:29+00:00,Apr,7916,417,16,0 days 00:00:08
Koa Rothman,THE WAVE WENT 🗣️,pjEsXJqgX94,2024-04-29 03:09:59+00:00,Apr,14357,702,24,0 days 00:00:10
Koa Rothman,SURFING PERFECTION 🙌🏼,E0S1rmaAolc,2024-04-29 02:59:43+00:00,Apr,8834,534,11,0 days 00:00:12
Koa Rothman,WHAT IT LOOKS LIKE SURFING OVER CRYSTAL CLEAR WATER IN TAHITI,aaOazSoSwPA,2024-04-26 23:19:40+00:00,Apr,111967,3643,76,0 days 00:00:41
Koa Rothman,AFTERMATH OF A HEAVY SURFING WIPEOUT,ap92c4wpYlw,2024-04-25 21:54:27+00:00,Apr,59929,1847,45,0 days 00:00:53
Koa Rothman,HOW DID I SURVIVE THIS WIPEOUT,oBCPAKPXSnE,2024-04-25 02:12:44+00:00,Apr,17591,581,18,0 days 00:00:41
Koa Rothman,This is How Surfers Survive Big Waves,KKGCYwrkT3Y,2024-04-23 22:04:14+00:00,Apr,114105,3206,99,0 days 00:00:56
Koa Rothman,Caught inside impact zone made me cough up water,2nS_w4gnBms,2024-04-22 22:37:49+00:00,Apr,18549,553,13,0 days 00:00:30
Koa Rothman,OMFG 😱,jEqzviX_PQc,2024-04-22 21:00:30+00:00,Apr,28317,1073,36,0 days 00:00:11
Koa Rothman,Crowd Couldn’t Believe I Made This,gKTuhKYdpuk,2024-04-20 23:00:49+00:00,Apr,24242,1068,17,0 days 00:00:15
Koa Rothman,Why I DON’T DO Surfing Contests,oljJxs4F-AY,2024-04-19 22:33:11+00:00,Apr,102514,2504,117,0 days 00:00:53
Koa Rothman,Doing the Splits on a Surfboard 😬,Tan1TvGNFQo,2024-04-18 23:28:37+00:00,Apr,15209,484,7,0 days 00:00:27
Koa Rothman,The Most Unique Place on Earth 🌍,HnuOZAEtIgY,2024-04-18 02:50:08+00:00,Apr,20973,803,52,0 days 00:00:55
Koa Rothman,Wave SO GOOD It Made Me Smile,DGHPqIzvNHc,2024-04-16 15:11:52+00:00,Apr,14468,909,16,0 days 00:00:19
Koa Rothman,Escaping the Beast 😱,hmfBrYIAF0U,2024-04-16 15:03:28+00:00,Apr,14294,889,20,0 days 00:00:22
Koa Rothman,Surfer SWALLOWED By Wave,-se-1OQoJLQ,2024-04-15 02:58:40+00:00,Apr,28478,839,12,0 days 00:00:11
Koa Rothman,Worst Case Scenario Surfing Big Waves,A-4ccE4JT4s,2024-04-12 21:05:37+00:00,Apr,19656,699,13,0 days 00:00:26
Koa Rothman,The Longest Wave in California,fy-dQBdt2jE,2024-04-11 23:47:09+00:00,Apr,20581,695,41,0 days 00:00:48
Koa Rothman,"REVIEW/ RANKING BRAND NEW SURFBOARDS WITH PYZEL (SPEED, PADDLE, HANDLING)",KyRwxbk3-6k,2024-04-11 21:00:10+00:00,Apr,57234,1916,698,0 days 00:19:58
Koa Rothman,Surfing MAXED OUT Pipeline,GVUOyMe_JgY,2024-04-11 04:31:48+00:00,Apr,7153,450,19,0 days 00:00:11
Koa Rothman,How Localism Works in the Surfing World,2bjH287yo0A,2024-04-09 22:11:29+00:00,Apr,84931,2114,367,0 days 00:01:01
Koa Rothman,GIANT WAVE ATTACKS SURFER,zHvIWF_sT2U,2024-04-08 22:14:59+00:00,Apr,31898,865,35,0 days 00:00:23
Koa Rothman,John John Florence’s Perfect Combo,LTDZ-EziQbY,2024-04-08 22:09:12+00:00,Apr,19001,946,21,0 days 00:00:09
Koa Rothman,How To Surf Under 30 Seconds,gzlxAZkU9hE,2024-04-06 13:00:38+00:00,Apr,9987,341,23,0 days 00:00:26
Koa Rothman,Surfing Malibu is a JOKE,qv0-PWIClGU,2024-04-05 13:00:49+00:00,Apr,528854,9135,807,0 days 00:00:46
Koa Rothman,Jet Ski Driver Tows Surfer into DEADLY Wave,lB_0h42BG3g,2024-04-04 13:00:39+00:00,Apr,30338,1061,22,0 days 00:00:10
Koa Rothman,"WHAT DID WE JUST SURF?! ""THAT WAS CRAZY""",zeLpFwUZ7K0,2024-04-03 21:57:01+00:00,Apr,85838,2531,250,0 days 00:16:48
Koa Rothman,Wave SO BIG It Made a Rainbow 🌈,4E6rnXPQxbM,2024-04-03 13:00:03+00:00,Apr,15726,953,23,0 days 00:00:14
Koa Rothman,CODE RED Big Wave Surfing Teahupo'o,urVhvUN7DbY,2024-04-02 18:52:35+00:00,Apr,27370,1378,23,0 days 00:00:38
Koa Rothman,You and Your Friend Finally Booked the Trip..,LrwJrMONnxQ,2024-04-01 21:35:01+00:00,Apr,10341,600,10,0 days 00:00:46
Koa Rothman,I can’t believe I made this drop,3GdS1aMCswc,2024-03-31 20:54:55+00:00,Mar,11173,772,31,0 days 00:00:09
Koa Rothman,Surfing PERFECT Pipeline 😱,1JCQfiiTf1s,2024-03-30 23:52:00+00:00,Mar,11734,758,10,0 days 00:00:25
Koa Rothman,MASSIVE Wave DESTROYS Surfer,xmg3BIPNLyY,2024-03-29 23:44:15+00:00,Mar,8453,542,19,0 days 00:00:29
Koa Rothman,My BEST POV SURF SHOT EVER?,lfvMgH1O17g,2024-03-28 22:44:10+00:00,Mar,8093,730,28,0 days 00:00:33
Koa Rothman,ROGUE WAVE Strikes Tahiti and SURFER SENDS IT,EDWQpYTY2JA,2024-03-28 00:10:50+00:00,Mar,240658,5252,90,0 days 00:00:11
Koa Rothman,BEST PIPELINE OF THE YEAR! THE LAST SWELL?,hH2fPRTf0kA,2024-03-27 21:18:10+00:00,Mar,80293,2096,152,0 days 00:16:07
Koa Rothman,How to Kill Bacteria Naturally.. Use Limes,Fyv8dmCuSNg,2024-03-26 21:00:15+00:00,Mar,8903,281,19,0 days 00:00:45
Koa Rothman,Nathan Florence on a CRAZY SANDBAR WAVE,MPlXBDi5YsM,2024-03-26 00:16:23+00:00,Mar,22232,733,15,0 days 00:00:13
Koa Rothman,Surfing a Perfect Wave in Hawaii,ItQc47D2ur0,2024-03-25 23:26:58+00:00,Mar,7417,342,12,0 days 00:00:23
Koa Rothman,This wave made my day 🙌🏼,ymvRmfTfybs,2024-03-25 06:58:13+00:00,Mar,9492,529,13,0 days 00:00:11
Koa Rothman,Surfer SENDS XXL OUTER REEF WAVE,XoR3IXxoIhA,2024-03-23 18:46:28+00:00,Mar,9252,460,13,0 days 00:00:24
Koa Rothman,What Surfing Pipeline is Like with a CROWDED LINEUP,Loq4waIovKU,2024-03-22 20:48:39+00:00,Mar,32474,863,56,0 days 00:00:52
Koa Rothman,How Sponsors Truly Work In Surfing,gYBT4eaFkEQ,2024-03-22 07:45:49+00:00,Mar,40905,1250,47,0 days 00:00:59
Koa Rothman,Surfer SENDS GIANT Wave at Teahupo'o,FMZMhmnYu0k,2024-03-20 20:50:19+00:00,Mar,2515611,61794,775,0 days 00:00:14
Koa Rothman,SURFER’S BATTLE GIANT WAVES AND INTENSE CURRENT!,3GCVCOvoetc,2024-03-20 20:00:04+00:00,Mar,59272,1893,130,0 days 00:16:47
Koa Rothman,Working out underwater,b6fkbjSOens,2024-03-19 21:51:40+00:00,Mar,4699,235,7,0 days 00:00:30
Koa Rothman,WAIMEA BAY EDDIE AIKAU BIG WAVE SURF CONTEST WITH KOA ROTHMAN  #surfing #hawaii,bKdQLhnHthY,2024-03-19 19:25:51+00:00,Mar,13495,611,20,0 days 00:00:37
Koa Rothman,How to STAND UP on a Surfboard,ighl0N5s9bE,2024-03-18 13:00:42+00:00,Mar,4423,126,4,0 days 00:00:26
Koa Rothman,MASSIVE Wave Strikes Hawaii and FLOODS Beach,heSWXQciKQQ,2024-03-17 13:00:42+00:00,Mar,1518109,21313,984,0 days 00:00:37
Koa Rothman,WHALE JUMPS WITH SURFER  #surfing #hawaii #whale  #ocean,DNnXDra3B9w,2024-03-16 19:23:42+00:00,Mar,125428,4378,77,0 days 00:00:11
Koa Rothman,Giant Tiger Shark Pushes Surfers Out of Water,rnGo6soTs64,2024-03-16 16:45:44+00:00,Mar,52049,832,21,0 days 00:00:58
Koa Rothman,WHAT ITS LIKE TO BE A PRO SURFER | PARTYING AND SURFING,fIsHGxdlQqw,2024-03-13 21:00:29+00:00,Mar,60335,1347,205,0 days 00:17:49
Koa Rothman,CODE RED JETSKI SEND #surfing #jetski #tahiti,d6dTViN3UWU,2024-03-06 16:58:57+00:00,Mar,75315,1459,50,0 days 00:00:13
Koa Rothman,SANDBAR SEND!,1S4ag4TSB8A,2024-03-04 20:26:36+00:00,Mar,20873,1226,20,0 days 00:00:45
Koa Rothman,Was this too close? ￼#surfing #hawaii #shorts,M_DxSG33x1g,2024-03-02 23:46:43+00:00,Mar,54194,965,52,0 days 00:00:13
Koa Rothman,full send Teahupo'o Slab with KOA ROTHMAN #surfing,uiQ3YAqEU9w,2024-02-29 21:19:46+00:00,Feb,11555,595,23,0 days 00:00:27
Koa Rothman,CREATING A CROWD WITH JOHN JOHN,R-szS3SlOUg,2024-02-28 21:00:15+00:00,Feb,77436,2129,146,0 days 00:13:47
Koa Rothman,20FT OUTER REEF PADDLE SWELL WITH  KOA ROTHMAN,lmocDziP-Rk,2024-02-27 20:16:30+00:00,Feb,17882,722,14,0 days 00:00:22
Koa Rothman,HEAVY WATER JET SKI RUN.  #surfing #hawaii,AE0VQ4umDRw,2024-02-26 20:11:36+00:00,Feb,5158,172,9,0 days 00:00:32
Koa Rothman,CRAZY RARE SANDBAR ON NORTH SHORE,GCmSHf08IKQ,2024-02-22 21:00:08+00:00,Feb,73370,1725,88,0 days 00:13:17
Koa Rothman,ALMOST A SURFBOARD TO THE HEAD!  #surfing #hawaii #surf,NYbJCy8WgIQ,2024-02-20 17:30:30+00:00,Feb,49959,2405,83,0 days 00:00:18
Koa Rothman,slow mo perfection Koa Rothman surfing in Fiji. #surfing #surf  #slowmotion #fiji video Ryan moss,CaGAvTNqw4k,2024-02-18 20:26:26+00:00,Feb,7075,468,14,0 days 00:00:33
Koa Rothman,INSANE DAY OF SURFING AND PARTYING & ALL TIME ROCKY'S,_PMWdhUzNco,2024-02-14 21:00:17+00:00,Feb,73683,2005,162,0 days 00:16:08
Koa Rothman,This was a wild beat down🤕,dgFy5_cKrfs,2024-02-05 04:27:05+00:00,Feb,26233,0,19,0 days 00:00:23
Koa Rothman,PIPELINE ALMOST KILLED ME (PG version),EK7XxkeL1Ys,2024-02-01 22:52:58+00:00,Feb,70272,1564,126,0 days 00:16:36
Koa Rothman,You hear the call off? #shorts,7UtrclHR5D4,2024-01-29 23:18:14+00:00,Jan,38414,1178,28,0 days 00:00:23
Koa Rothman,Fun days at pipeline #surfing #hawaii,C-gf7O3DhSs,2024-01-28 20:42:36+00:00,Jan,8752,0,12,0 days 00:00:28
Koa Rothman,MY HONEST OPINION ON HELMETS. FIRST PIPE SESSION SINCE INJURY,VqSKBoW7K_s,2024-01-24 22:19:12+00:00,Jan,173621,5037,776,0 days 00:15:22
Koa Rothman,JOHN JOHN TAKES OVER THE VLOG! BACKDOOR SHOOTOUT,DFp4YLaP608,2024-01-17 21:00:05+00:00,Jan,107920,2602,187,0 days 00:18:14
Koa Rothman,PIPELINE ALMOST KILLED ME,vDtltsBRgUY,2024-01-10 21:00:34+00:00,Jan,129248,7074,952,0 days 00:15:42
Koa Rothman,WHAT THE BEACH IS LIKE WHEN PIPE IS ALL TIME,7OK6bvKJW_U,2024-01-03 21:00:04+00:00,Jan,100324,2135,143,0 days 00:14:22
Koa Rothman,NEVER DOING THIS AGAIN... HALE'IWA COMP WITH KAI LENNY,5Rb5Itw09cg,2023-12-22 21:02:12+00:00,Dec,83974,2308,230,0 days 00:18:26
Koa Rothman,PIPE MASTERS FINALS DAY AND THE AFTER-PARTY,WYfz3qFpYBA,2023-12-15 20:00:21+00:00,Dec,190490,5628,2520,0 days 00:14:46
Koa Rothman,WHAT WE THINK ABOUT THE PIPE MASTERS 2023,bKpeNb_hY14,2023-12-13 19:33:22+00:00,Dec,125434,3162,142,0 days 00:27:09
Koa Rothman,MASSIVE OUTER REEF SESSION | HUGE BARRELS AND WIPEOUTS,KjfsolI3W64,2023-12-06 21:00:08+00:00,Dec,99455,3581,220,0 days 00:21:28
Koa Rothman,A TERRIFYING DAY AT PIPELINE,NQ9BRIhOMbI,2023-11-29 21:00:12+00:00,Nov,154865,4079,305,0 days 00:16:23
Koa Rothman,Not Where You Wanna Be,ITTX9gQXcQY,2023-11-28 21:07:44+00:00,Nov,17706,694,62,0 days 00:00:15
Koa Rothman,This would have been the Wave of my Life,gwWBDbz-xu8,2023-11-26 02:10:41+00:00,Nov,26303,1038,40,0 days 00:01:01
Koa Rothman,Giant Keiki ShoreBreak with Friends,PDIp4nX30Ks,2023-11-24 21:00:19+00:00,Nov,88694,1982,113,0 days 00:15:38
Koa Rothman,MOST DANGEROUS WAVES IN THE WORLD PT. 2,g8u1L0-yC2A,2023-11-15 21:35:53+00:00,Nov,90942,3694,264,0 days 00:19:13
Koa Rothman,SURFING WAIKIKI WITH MY GIRLFRIEND,z4lTTwt2YAA,2023-11-08 21:00:28+00:00,Nov,794219,10203,761,0 days 00:14:27
Koa Rothman,DANGEROUS CROWDS CAUSE CHAOS ON NORTH SHORE,5YtODhQgIg4,2023-11-01 21:00:05+00:00,Nov,127072,2974,243,0 days 00:15:33
Koa Rothman,Very Intense Pipeline,lcuQBjSt2t4,2023-10-28 18:12:30+00:00,Oct,47079,1513,49,0 days 00:00:42
Koa Rothman,WHAT ITS LIKE SURFING GIANT PIPELINE | GETTING CAUGHT INSIDE ALL DAY,IBs0OLtuws0,2023-10-25 21:00:09+00:00,Oct,309158,8287,358,0 days 00:21:02
Koa Rothman,GIANT ROCKY POINT WITH THE CREW,MICrYgE-VdI,2023-10-18 21:00:21+00:00,Oct,70306,2074,107,0 days 00:14:02
Koa Rothman,KOA VS JOHN AT ALL TIME ROCKY POINT,_8hr5eblJHk,2023-10-11 21:00:17+00:00,Oct,131333,2672,238,0 days 00:16:02
Koa Rothman,13 MINUTES OF GETTING CAUGHT INSIDE (RAW CLIPS),LlUKRorGWpM,2023-10-09 19:13:56+00:00,Oct,35023,617,136,0 days 00:13:01
Koa Rothman,BEST TIME OF YEAR TO BE ON NORTH SHORE,6Oeh-gl4YG4,2023-10-04 22:51:19+00:00,Oct,151495,3012,280,0 days 00:15:35
Koa Rothman,TOP 5 MOST DANGEROUS WAVES IN THE WORLD PT. 1,P7jA9S-Qbpk,2023-09-27 21:00:24+00:00,Sep,328534,9465,666,0 days 00:17:18
Koa Rothman,More Caught Inside Videos?,YdyoFoSO0zY,2023-09-24 20:12:13+00:00,Sep,66481,1691,41,0 days 00:00:32
Koa Rothman,Surfing Wild and Crazy Malibu #surfing #surfboard,H9y7H339jaQ,2023-09-22 18:56:26+00:00,Sep,47403,1667,32,0 days 00:00:22
Koa Rothman,Do's and Don'ts when Surfing North Shore,b6Pgs18bnbs,2023-09-21 18:01:05+00:00,Sep,38911,1184,93,0 days 00:00:22
Koa Rothman,DO'S AND DON'TS SURFING NORTH SHORE,oLMszsOisVs,2023-09-20 21:32:58+00:00,Sep,118846,3578,498,0 days 00:18:13
Koa Rothman,Sick Wave and Sick Camera Angle!,sBd7PQ1seEc,2023-09-19 18:30:34+00:00,Sep,59380,2345,40,0 days 00:00:20
Koa Rothman,WE SURFED THE BEST WAVE IN WAIKIKI! HOW TO AVOID THE CROWD,N4ZfvzA0Vf0,2023-09-13 21:00:08+00:00,Sep,87560,1597,113,0 days 00:16:36
Koa Rothman,The new BREADSTICK! A surfboard from This is Livin￼,qCCkxgbj9QQ,2023-09-07 19:37:25+00:00,Sep,12078,539,12,0 days 00:00:26
Koa Rothman,THIS IS LIVIN' SURFBOARD IS FINALLY HERE! THE BREADSTICK!,93xxjeJ68ys,2023-09-06 21:00:10+00:00,Sep,62702,1989,237,0 days 00:19:29
Koa Rothman,FIRST SURF BACK FROM INJURY WITH JOHN FLORENCE & ELI OLSON,TMKfNsk5mzI,2023-08-30 21:07:53+00:00,Aug,55170,1914,108,0 days 00:14:28
Koa Rothman,Craziest thing I’ve ever seen. I remember surfing right next to this happening,gNVRVBt0_r0,2023-08-25 18:28:56+00:00,Aug,42041,705,31,0 days 00:00:34
Koa Rothman,TEARING LIGAMENTS IN MY FOOT. GETTING STEM CELL TREATMENT AND PRP,1gBCIDCAm5Q,2023-08-23 20:00:00+00:00,Aug,32540,1060,134,0 days 00:13:31
Koa Rothman,"GETTING CAUGHT INSIDE, WHAT TO DO AND WHAT NOT TO DO. MASSIVE CLOUDBREAK",WBNI_p68BqU,2023-08-09 21:00:24+00:00,Aug,62873,1939,136,0 days 00:18:42
Koa Rothman,WILD SLABS WITH NO ONE OUT! INJURED ON DRY REEF!,fhFaRFNKqSU,2023-08-02 21:00:17+00:00,Aug,95468,2585,264,0 days 00:14:37
Koa Rothman,HUGING KOALAS AND SURFING HIDDEN WAVES IN THE MIDDLE OF NOWHERE!,q1COSb0qPOI,2023-07-27 00:18:22+00:00,Jul,67808,1875,234,0 days 00:15:40
Koa Rothman,SURFING MIND BLOWING AUSTRALIAN POINT BREAK WITH HECTIC CREW,iVgS2V6QdzI,2023-07-19 21:00:35+00:00,Jul,131447,2298,287,0 days 00:15:24
Koa Rothman,"BOBBY MARTINEZ, DINGO, MATT MEOLA, BILLY AND KOA SCORE ALL TIME CLOUDBREAK!",OwC_4w8n8MM,2023-07-14 20:10:43+00:00,Jul,85029,1768,121,0 days 00:14:42
Koa Rothman,SURF TRIP OF A LIFETIME! BEST BARREL IN THE WORLD! (CLOUDBREAK),wYyFzE4-1a0,2023-07-06 21:00:33+00:00,Jul,84502,1884,85,0 days 00:15:09
Koa Rothman,PARTYING ON TAVARUA! SURFING WORLDS BEST WAVE,VgmcVMAZyYw,2023-06-28 21:00:24+00:00,Jun,127090,2554,164,0 days 00:16:30
Koa Rothman,WHY CLOSEOUTS ARE THE BEST WAVES AT CLOUDBREAK! NONSTOP BARRELS!,ffwFpZlA6uo,2023-06-21 21:00:17+00:00,Jun,83221,2691,144,0 days 00:19:37
